REF_PATRON;REF_VARIANTE;EAN;STOCK;NOMBRE;MARCA;IMAGEN;CATEGORIA;CATEGORIA_PADRE;COLOR;TALLAJE
77016;77016.019.7;8445090026868;2776;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/4/9/1/1/4911.jpg;Accesorios;Entrenamiento;"Amarillo Flúor";JUVENIL
77016;77016.028.1;8435406801500;1850;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/7/0/5/4/7054.jpg;Accesorios;Entrenamiento;Azul;JUNIOR
77016;77016.028.2;8435406801401;3760;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/7/1/1/0/7110.jpg;Accesorios;Entrenamiento;Azul;SENIOR
77016;77016.028.7;8445090026875;1902;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/4/9/1/1/4911.jpg;Accesorios;Entrenamiento;Azul;JUVENIL
77016;77016.098.1;8435585036953;2489;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/1/0/8/8/5/10885.jpg;Accesorios;Entrenamiento;"Azul Flúor";JUNIOR
77016;77016.098.2;8435585036861;2495;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/1/0/8/8/5/10885.jpg;Accesorios;Entrenamiento;"Azul Flúor";SENIOR
77016;77016.098.7;8445090026882;2119;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/4/9/1/1/4911.jpg;Accesorios;Entrenamiento;"Azul Flúor";JUVENIL
77016;77016.099.1;8435585036960;3144;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/1/0/8/8/6/10886.jpg;Accesorios;Entrenamiento;"Coral Flúor";JUNIOR
77016;77016.099.2;8435585036854;4463;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/1/0/8/8/6/10886.jpg;Accesorios;Entrenamiento;"Coral Flúor";SENIOR
77016;77016.099.7;8445090026899;2026;"PETO SOFTEE UNISEX";Softee;https://cdn.jimsports.shop/4/9/1/1/4911.jpg;Accesorios;Entrenamiento;"Coral Flúor";JUVENIL
77018;77018.A14.1;8435585036878;1886;"PETO REVERSIBLE UNISEX";Softee;https://cdn.jimsports.shop/1/0/9/0/4/10904.jpg;Accesorios;Entrenamiento;"Negro/Amarillo Fluor";JUNIOR
77018;77018.A14.2;8435585036885;1803;"PETO REVERSIBLE UNISEX";Softee;https://cdn.jimsports.shop/1/0/9/0/4/10904.jpg;Accesorios;Entrenamiento;"Negro/Amarillo Fluor";SENIOR
77018;77018.A14.7;8445090026707;1818;"PETO REVERSIBLE UNISEX";Softee;https://cdn.jimsports.shop/5/1/8/0/5180.jpg;Accesorios;Entrenamiento;"Negro/Amarillo Fluor";JUVENIL
77018;77018.A61.1;8435406801456;857;"PETO REVERSIBLE UNISEX";Softee;https://cdn.jimsports.shop/1/0/9/0/2/10902.jpg;Accesorios;Entrenamiento;Naranja/Negro;JUNIOR
77018;77018.A61.2;8435406801531;1210;"PETO REVERSIBLE UNISEX";Softee;https://cdn.jimsports.shop/1/0/9/0/2/10902.jpg;Accesorios;Entrenamiento;Naranja/Negro;SENIOR
